,DateTime,TotalUsage,Month,TemperatureF,Humidity,Hour_y,Minute_y,Day_y,Weekend,Holiday
7064,2016-10-23 11:00:00,19.5152666666667,10,64,69,11,660,1,1,0
7065,2016-10-23 12:00:00,24.6314166666667,10,68.7,65,12,720,1,1,0
7066,2016-10-23 13:00:00,21.2147666666667,10,75.6,51,13,780,1,1,0
7067,2016-10-23 14:00:00,18.51995,10,77.7,46,14,840,1,1,0
7068,2016-10-23 15:00:00,17.2258666666667,10,79,41,15,900,1,1,0
7069,2016-10-23 16:00:00,26.2658,10,80.6,34,16,960,1,1,0
7070,2016-10-23 17:00:00,24.0041833333333,10,82,33,17,1020,1,1,0
7071,2016-10-23 18:00:00,27.3144,10,82.6,33,18,1080,1,1,0
7072,2016-10-23 19:00:00,24.81595,10,81.5,31,19,1140,1,1,0
7073,2016-10-23 20:00:00,30.4123333333333,10,79.2,42,20,1200,1,1,0
7074,2016-10-23 21:00:00,32.8926333333333,10,77.2,47,21,1260,1,1,0
7075,2016-10-23 22:00:00,29.8293833333333,10,75.7,54,22,1320,1,1,0
7076,2016-10-23 23:00:00,18.4992166666667,10,74.7,62,23,1380,1,1,0
7077,2016-10-24 00:00:00,16.4564666666667,10,73.6,65,0,0,2,0,0
7078,2016-10-24 01:00:00,13.6124666666667,10,72.7,70,1,60,2,0,0
7079,2016-10-24 02:00:00,12.5021,10,71.8,75,2,120,2,0,0
7080,2016-10-24 03:00:00,12.1940666666667,10,71.1,80,3,180,2,0,0
7081,2016-10-24 04:00:00,10.8505833333333,10,70.3,83,4,240,2,0,0
7082,2016-10-24 05:00:00,12.852,10,70.7,82,5,300,2,0,0
7083,2016-10-24 06:00:00,13.7132333333333,10,70.3,84,6,360,2,0,0
7084,2016-10-24 07:00:00,17.1693833333333,10,70.3,85,7,420,2,0,0
7085,2016-10-24 08:00:00,16.214,10,71.6,87,8,480,2,0,0
7086,2016-10-24 09:00:00,17.9246333333333,10,70,89,9,540,2,0,0
7087,2016-10-24 10:00:00,15.1258833333333,10,70.2,85,10,600,2,0,0
7088,2016-10-24 11:00:00,18.57445,10,71.4,77,11,660,2,0,0
7089,2016-10-24 12:00:00,18.5333166666667,10,75.7,67,12,720,2,0,0
7090,2016-10-24 13:00:00,23.4873666666667,10,78.6,63,13,780,2,0,0
7091,2016-10-24 14:00:00,26.0834166666667,10,81,54,14,840,2,0,0
7092,2016-10-24 15:00:00,30.8980833333333,10,82.8,44,15,900,2,0,0
7093,2016-10-24 16:00:00,39.6805,10,84.6,43,16,960,2,0,0
7094,2016-10-24 17:00:00,36.81865,10,84.4,46,17,1020,2,0,0
7095,2016-10-24 18:00:00,38.3021,10,84,45,18,1080,2,0,0
7096,2016-10-24 19:00:00,33.6276666666667,10,83.3,48,19,1140,2,0,0
7097,2016-10-24 20:00:00,31.6531666666667,10,81,52,20,1200,2,0,0
7098,2016-10-24 21:00:00,33.4706333333333,10,78.1,55,21,1260,2,0,0
7099,2016-10-24 22:00:00,36.29255,10,75.9,62,22,1320,2,0,0
7100,2016-10-24 23:00:00,24.0798333333333,10,74.7,63,23,1380,2,0,0
7101,2016-10-25 00:00:00,21.40755,10,74.3,67,0,0,3,0,0
7102,2016-10-25 01:00:00,15.3076166666667,10,72.3,72,1,60,3,0,0
7103,2016-10-25 02:00:00,14.2229666666667,10,71.2,80,2,120,3,0,0
7104,2016-10-25 03:00:00,14.51745,10,70.3,82,3,180,3,0,0
7105,2016-10-25 04:00:00,13.2397333333333,10,69.6,88,4,240,3,0,0
7106,2016-10-25 05:00:00,12.3458333333333,10,69.3,90,5,300,3,0,0
7107,2016-10-25 06:00:00,11.7110166666667,10,68.7,91,6,360,3,0,0
7108,2016-10-25 07:00:00,16.4518333333333,10,67.5,92,7,420,3,0,0
7109,2016-10-25 08:00:00,12.7720166666667,10,68.2,94,8,480,3,0,0
7110,2016-10-25 09:00:00,12.7699833333333,10,68,95,9,540,3,0,0
7111,2016-10-25 10:00:00,12.5121166666667,10,69.6,84,10,600,3,0,0
7112,2016-10-25 11:00:00,15.2369,10,73.4,73,11,660,3,0,0
7113,2016-10-25 12:00:00,19.5171666666667,10,76.1,66,12,720,3,0,0
7114,2016-10-25 13:00:00,16.2097833333333,10,78.8,60,13,780,3,0,0
7115,2016-10-25 14:00:00,21.2929666666667,10,81.7,48,14,840,3,0,0
7116,2016-10-25 15:00:00,25.1775333333333,10,82.8,43,15,900,3,0,0
7117,2016-10-25 16:00:00,25.8128833333333,10,83.3,42,16,960,3,0,0
7118,2016-10-25 17:00:00,26.09835,10,83.3,39,17,1020,3,0,0
7119,2016-10-25 18:00:00,35.9850833333333,10,83.8,39,18,1080,3,0,0
7120,2016-10-25 19:00:00,33.4254,10,82.8,40,19,1140,3,0,0
7121,2016-10-25 20:00:00,33.5517166666667,10,81.7,45,20,1200,3,0,0
7122,2016-10-25 21:00:00,43.19255,10,78.1,54,21,1260,3,0,0
7123,2016-10-25 22:00:00,33.02045,10,76.3,60,22,1320,3,0,0
7124,2016-10-25 23:00:00,26.2409833333333,10,75.6,60,23,1380,3,0,0
7125,2016-10-26 00:00:00,21.1887333333333,10,74.1,66,0,0,4,0,0
7126,2016-10-26 01:00:00,15.10775,10,72.7,70,1,60,4,0,0
7127,2016-10-26 02:00:00,12.4601833333333,10,71.2,76,2,120,4,0,0
7128,2016-10-26 03:00:00,11.3589,10,70.5,79,3,180,4,0,0
7129,2016-10-26 04:00:00,9.54956666666667,10,69.3,84,4,240,4,0,0
7130,2016-10-26 05:00:00,10.0678833333333,10,67.8,90,5,300,4,0,0
7131,2016-10-26 06:00:00,12.8033666666667,10,67.5,91,6,360,4,0,0
7132,2016-10-26 07:00:00,15.836,10,66.6,92,7,420,4,0,0
7133,2016-10-26 08:00:00,13.2392,10,65.7,93,8,480,4,0,0
7134,2016-10-26 09:00:00,15.2322833333333,10,66.7,88,9,540,4,0,0
7135,2016-10-26 10:00:00,12.8714,10,70.9,78,10,600,4,0,0
7136,2016-10-26 11:00:00,15.5794666666667,10,74.1,65,11,660,4,0,0
7137,2016-10-26 12:00:00,18.3040833333333,10,76.8,62,12,720,4,0,0
7138,2016-10-26 13:00:00,21.3969166666667,10,79.3,56,13,780,4,0,0
7139,2016-10-26 14:00:00,21.2578166666667,10,83.1,43,14,840,4,0,0
7140,2016-10-26 15:00:00,29.9204166666667,10,84.4,40,15,900,4,0,0
7141,2016-10-26 16:00:00,34.00405,10,85.1,41,16,960,4,0,0
7142,2016-10-26 17:00:00,32.1267,10,86.2,37,17,1020,4,0,0
7143,2016-10-26 18:00:00,37.9236166666667,10,86.2,35,18,1080,4,0,0
7144,2016-10-26 19:00:00,50.0272333333333,10,84.7,37,19,1140,4,0,0
7145,2016-10-26 20:00:00,43.0264666666667,10,82.6,45,20,1200,4,0,0
7146,2016-10-26 21:00:00,36.7384833333333,10,78.6,53,21,1260,4,0,0
7147,2016-10-26 22:00:00,30.4879,10,77,53,22,1320,4,0,0
7148,2016-10-26 23:00:00,24.32565,10,75.7,60,23,1380,4,0,0
7149,2016-10-27 00:00:00,17.29745,10,74.7,66,0,0,5,0,0
7150,2016-10-27 01:00:00,15.8162833333333,10,72.7,70,1,60,5,0,0
7151,2016-10-27 02:00:00,14.2851666666667,10,71.2,78,2,120,5,0,0
7152,2016-10-27 03:00:00,15.9381333333333,10,70.7,81,3,180,5,0,0
7153,2016-10-27 04:00:00,14.1033333333333,10,69.8,85,4,240,5,0,0
7154,2016-10-27 05:00:00,12.7482666666667,10,68.9,88,5,300,5,0,0
7155,2016-10-27 06:00:00,11.9132833333333,10,67.5,91,6,360,5,0,0
7156,2016-10-27 07:00:00,17.2722166666667,10,67.8,92,7,420,5,0,0
7157,2016-10-27 08:00:00,15.5595333333333,10,67.8,92,8,480,5,0,0
7158,2016-10-27 09:00:00,19.2698833333333,10,68.2,86,9,540,5,0,0
7159,2016-10-27 10:00:00,19.4417833333333,10,73.4,68,10,600,5,0,0
7160,2016-10-27 11:00:00,23.62405,10,76.5,67,11,660,5,0,0
7161,2016-10-27 12:00:00,22.0856,10,78.4,65,12,720,5,0,0
7162,2016-10-27 13:00:00,23.1629666666667,10,80.4,54,13,780,5,0,0
7163,2016-10-27 14:00:00,23.5332833333333,10,82.8,48,14,840,5,0,0
7164,2016-10-27 15:00:00,32.0676833333333,10,85.3,37,15,900,5,0,0
7165,2016-10-27 16:00:00,41.42745,10,86,37,16,960,5,0,0
7166,2016-10-27 17:00:00,44.1013166666667,10,85.8,40,17,1020,5,0,0
7167,2016-10-27 18:00:00,50.7346166666667,10,86.2,36,18,1080,5,0,0
7168,2016-10-27 19:00:00,47.40865,10,84,41,19,1140,5,0,0
7169,2016-10-27 20:00:00,39.7473333333333,10,82,47,20,1200,5,0,0
7170,2016-10-27 21:00:00,44.8490833333333,10,78.3,53,21,1260,5,0,0
7171,2016-10-27 22:00:00,35.1240666666667,10,75.7,55,22,1320,5,0,0
7172,2016-10-27 23:00:00,26.1895833333333,10,75.4,61,23,1380,5,0,0
7173,2016-10-28 00:00:00,19.3834166666667,10,74.7,56,0,0,6,0,0
7174,2016-10-28 01:00:00,15.1441,10,73.2,56,1,60,6,0,0
7175,2016-10-28 02:00:00,15.5081166666667,10,71.4,62,2,120,6,0,0
7176,2016-10-28 03:00:00,11.5617833333333,10,69.8,69,3,180,6,0,0
7177,2016-10-28 04:00:00,11.9764166666667,10,68.2,74,4,240,6,0,0
7178,2016-10-28 05:00:00,10.86375,10,66.6,83,5,300,6,0,0
7179,2016-10-28 06:00:00,12.14,10,65.3,84,6,360,6,0,0
7180,2016-10-28 07:00:00,15.3643833333333,10,63.7,87,7,420,6,0,0
7181,2016-10-28 08:00:00,12.71835,10,63,89,8,480,6,0,0
7182,2016-10-28 09:00:00,10.5906166666667,10,63.9,84,9,540,6,0,0
7183,2016-10-28 10:00:00,11.4195666666667,10,68.7,71,10,600,6,0,0
7184,2016-10-28 11:00:00,19.2068166666667,10,73.9,59,11,660,6,0,0
7185,2016-10-28 12:00:00,20.5128666666667,10,76.5,60,12,720,6,0,0
7186,2016-10-28 13:00:00,22.28005,10,79.2,56,13,780,6,0,0
7187,2016-10-28 14:00:00,17.5267,10,80.2,46,14,840,6,0,0
7188,2016-10-28 15:00:00,21.3838,10,82.2,42,15,900,6,0,0
7189,2016-10-28 16:00:00,31.5902333333333,10,83.8,38,16,960,6,0,0
7190,2016-10-28 17:00:00,30.3445333333333,10,84.9,35,17,1020,6,0,0
7191,2016-10-28 18:00:00,32.0557166666667,10,85.1,33,18,1080,6,0,0
7192,2016-10-28 19:00:00,25.8760833333333,10,84.6,38,19,1140,6,0,0
7193,2016-10-28 20:00:00,25.4606,10,81.7,49,20,1200,6,0,0
7194,2016-10-28 21:00:00,30.9985666666667,10,77.9,56,21,1260,6,0,0
7195,2016-10-28 22:00:00,29.5376166666667,10,76.3,60,22,1320,6,0,0
7196,2016-10-28 23:00:00,23.2278166666667,10,75.4,62,23,1380,6,0,0
7197,2016-10-29 00:00:00,21.0953,10,74.1,66,0,0,7,1,0
7198,2016-10-29 01:00:00,15.0824833333333,10,72.9,67,1,60,7,1,0
7199,2016-10-29 02:00:00,13.7852833333333,10,71.6,73,2,120,7,1,0
7200,2016-10-29 03:00:00,11.9230833333333,10,70.5,81,3,180,7,1,0
7201,2016-10-29 04:00:00,13.4056166666667,10,69.3,86,4,240,7,1,0
7202,2016-10-29 05:00:00,11.59885,10,68.7,86,5,300,7,1,0
7203,2016-10-29 06:00:00,9.57876666666667,10,68.9,87,6,360,7,1,0
7204,2016-10-29 07:00:00,10.4980833333333,10,67.6,90,7,420,7,1,0
7205,2016-10-29 08:00:00,17.0832166666667,10,68.5,90,8,480,7,1,0
7206,2016-10-29 09:00:00,15.8292666666667,10,69.4,88,9,540,7,1,0
7207,2016-10-29 10:00:00,20.68945,10,69.4,91,10,600,7,1,0
7208,2016-10-29 11:00:00,19.43815,10,71.6,72,11,660,7,1,0
7209,2016-10-29 12:00:00,22.7387333333333,10,74.3,69,12,720,7,1,0
7210,2016-10-29 13:00:00,24.59405,10,76.6,61,13,780,7,1,0
7211,2016-10-29 14:00:00,25.8851833333333,10,78.8,53,14,840,7,1,0
7212,2016-10-29 15:00:00,30.7119333333333,10,81.5,48,15,900,7,1,0
7213,2016-10-29 16:00:00,34.4153666666667,10,83.1,38,16,960,7,1,0
7214,2016-10-29 17:00:00,34.6534166666667,10,84.9,36,17,1020,7,1,0
7215,2016-10-29 18:00:00,35.89705,10,84.9,36,18,1080,7,1,0
7216,2016-10-29 19:00:00,37.1395833333333,10,83.3,42,19,1140,7,1,0
7217,2016-10-29 20:00:00,31.4375333333333,10,81.9,44,20,1200,7,1,0
7218,2016-10-29 21:00:00,32.4245166666667,10,78.3,51,21,1260,7,1,0
7219,2016-10-29 22:00:00,33.02835,10,76.1,61,22,1320,7,1,0
7220,2016-10-29 23:00:00,33.8815166666667,10,73,63,23,1380,7,1,0
7221,2016-10-30 00:00:00,30.0833166666667,10,73.6,66,0,0,1,1,0
7222,2016-10-30 01:00:00,23.67985,10,72.7,76,1,60,1,1,0
7223,2016-10-30 02:00:00,23.5873666666667,10,72.5,82,2,120,1,1,0
7224,2016-10-30 03:00:00,21.9314,10,72.3,85,3,180,1,1,0
7225,2016-10-30 04:00:00,17.2845333333333,10,71.8,89,4,240,1,1,0
7226,2016-10-30 05:00:00,10.33785,10,70.7,90,5,300,1,1,0
7227,2016-10-30 06:00:00,10.6776166666667,10,69.4,93,6,360,1,1,0
7228,2016-10-30 07:00:00,11.8988,10,69.3,94,7,420,1,1,0
7229,2016-10-30 08:00:00,14.2185166666667,10,68.5,95,8,480,1,1,0
7230,2016-10-30 09:00:00,14.53,10,68.5,95,9,540,1,1,0
7231,2016-10-30 10:00:00,15.8040666666667,10,73.8,73,10,600,1,1,0
7232,2016-10-30 11:00:00,21.8038166666667,10,75,72,11,660,1,1,0
7233,2016-10-30 12:00:00,30.2381333333333,10,77.7,63,12,720,1,1,0
7234,2016-10-30 13:00:00,40.6859166666667,10,78.4,65,13,780,1,1,0
7235,2016-10-30 14:00:00,36.9006,10,81.3,52,14,840,1,1,0
7236,2016-10-30 15:00:00,37.1738,10,84,44,15,900,1,1,0
7237,2016-10-30 16:00:00,40.9945,10,84.7,37,16,960,1,1,0
7238,2016-10-30 17:00:00,39.3914666666667,10,86,28,17,1020,1,1,0
7239,2016-10-30 18:00:00,37.5314833333333,10,86.7,28,18,1080,1,1,0
7240,2016-10-30 19:00:00,35.9117833333333,10,85.3,33,19,1140,1,1,0
7241,2016-10-30 20:00:00,37.3242166666667,10,82.2,44,20,1200,1,1,0
7242,2016-10-30 21:00:00,36.0839166666667,10,77.7,55,21,1260,1,1,0
7243,2016-10-30 22:00:00,31.7803166666667,10,76.3,59,22,1320,1,1,0
7244,2016-10-30 23:00:00,25.3451,10,72.7,67,23,1380,1,1,0
7245,2016-10-31 00:00:00,15.7126333333333,10,70.5,75,0,0,2,0,0
7246,2016-10-31 01:00:00,15.0940333333333,10,68,81,1,60,2,0,0
7247,2016-10-31 02:00:00,12.6947,10,66.7,84,2,120,2,0,0
7248,2016-10-31 03:00:00,12.20335,10,65.8,89,3,180,2,0,0
7249,2016-10-31 04:00:00,10.7723666666667,10,64.8,90,4,240,2,0,0
7250,2016-10-31 05:00:00,11.3524666666667,10,63.9,89,5,300,2,0,0
7251,2016-10-31 06:00:00,11.4884,10,63,91,6,360,2,0,0
7252,2016-10-31 07:00:00,16.401,10,62.2,92,7,420,2,0,0
7253,2016-10-31 08:00:00,12.5472333333333,10,64.6,96,8,480,2,0,0
7254,2016-10-31 09:00:00,12.6648833333333,10,65.7,97,9,540,2,0,0
7255,2016-10-31 10:00:00,13.22465,10,67.6,84,10,600,2,0,0
7256,2016-10-31 11:00:00,15.2334666666667,10,72.1,67,11,660,2,0,0
7257,2016-10-31 12:00:00,18.82305,10,76.1,56,12,720,2,0,0
7258,2016-10-31 13:00:00,17.64505,10,77.5,53,13,780,2,0,0
7259,2016-10-31 14:00:00,18.5603333333333,10,78.8,54,14,840,2,0,0
7260,2016-10-31 15:00:00,26.3687833333333,10,80.2,52,15,900,2,0,0
7261,2016-10-31 16:00:00,40.9289166666667,10,82.2,42,16,960,2,0,0
7262,2016-10-31 17:00:00,36.7744333333333,10,83.7,43,17,1020,2,0,0
7263,2016-10-31 18:00:00,35.4557833333333,10,83.3,47,18,1080,2,0,0
7264,2016-10-31 19:00:00,33.0078333333333,10,81.9,53,19,1140,2,0,0
7265,2016-10-31 20:00:00,37.4317333333333,10,80.6,59,20,1200,2,0,0
7266,2016-10-31 21:00:00,38.52245,10,77.7,66,21,1260,2,0,0
7267,2016-10-31 22:00:00,33.7018666666667,10,76.8,73,22,1320,2,0,0
7268,2016-10-31 23:00:00,30.1083,10,75.7,80,23,1380,2,0,0
7269,2016-11-01 00:00:00,18.7381,11,74.7,85,0,0,3,0,0
7270,2016-11-01 01:00:00,18.9565833333333,11,74.1,87,1,60,3,0,0
7271,2016-11-01 02:00:00,16.8061333333333,11,73.4,88,2,120,3,0,0
7272,2016-11-01 03:00:00,16.4979333333333,11,73.2,91,3,180,3,0,0
7273,2016-11-01 04:00:00,18.57845,11,73.2,92,4,240,3,0,0
7274,2016-11-01 05:00:00,13.4135166666667,11,73.2,93,5,300,3,0,0
7275,2016-11-01 06:00:00,13.81985,11,73.6,94,6,360,3,0,0
7276,2016-11-01 07:00:00,16.6169,11,73.8,94,7,420,3,0,0
7277,2016-11-01 08:00:00,14.9693,11,74.8,91,8,480,3,0,0
7278,2016-11-01 09:00:00,16.02885,11,74.5,92,9,540,3,0,0
7279,2016-11-01 10:00:00,17.89565,11,75,88,10,600,3,0,0
7280,2016-11-01 11:00:00,27.7781,11,77,80,11,660,3,0,0
7281,2016-11-01 12:00:00,28.0103333333333,11,79.9,72,12,720,3,0,0
7282,2016-11-01 13:00:00,32.0943166666667,11,81.3,64,13,780,3,0,0
7283,2016-11-01 14:00:00,30.4875,11,84.7,53,14,840,3,0,0
7284,2016-11-01 15:00:00,37.4451,11,86,50,15,900,3,0,0
7285,2016-11-01 16:00:00,41.83945,11,88,44,16,960,3,0,0
7286,2016-11-01 17:00:00,41.0712166666667,11,87.8,43,17,1020,3,0,0
7287,2016-11-01 18:00:00,41.09005,11,89.6,38,18,1080,3,0,0
7288,2016-11-01 19:00:00,45.9184166666667,11,86.9,60,19,1140,3,0,0
7289,2016-11-01 20:00:00,46.7225833333333,11,83.1,68,20,1200,3,0,0
7290,2016-11-01 21:00:00,41.0705666666667,11,81,77,21,1260,3,0,0
7291,2016-11-01 22:00:00,37.1980166666667,11,75.2,92,22,1320,3,0,0
7292,2016-11-01 23:00:00,30.53305,11,75.7,91,23,1380,3,0,0
7293,2016-11-02 00:00:00,23.6317333333333,11,75.7,90,0,0,4,0,0
7294,2016-11-02 01:00:00,19.2776166666667,11,75.6,91,1,60,4,0,0
7295,2016-11-02 02:00:00,19.4444833333333,11,75.7,91,2,120,4,0,0
7296,2016-11-02 03:00:00,16.8536,11,75.6,93,3,180,4,0,0
7297,2016-11-02 04:00:00,19.1299166666667,11,75,94,4,240,4,0,0
7298,2016-11-02 05:00:00,14.2344333333333,11,75,94,5,300,4,0,0
7299,2016-11-02 06:00:00,14.4737833333333,11,75.2,95,6,360,4,0,0
7300,2016-11-02 07:00:00,19.7660666666667,11,75.6,93,7,420,4,0,0
7301,2016-11-02 08:00:00,14.2944166666667,11,77.2,88,8,480,4,0,0
7302,2016-11-02 09:00:00,13.7645,11,75.7,93,9,540,4,0,0
7303,2016-11-02 10:00:00,16.2724,11,76.8,84,10,600,4,0,0
7304,2016-11-02 11:00:00,16.3715333333333,11,77.2,84,11,660,4,0,0
7305,2016-11-02 12:00:00,19.7907833333333,11,80.4,72,12,720,4,0,0
7306,2016-11-02 13:00:00,21.3740833333333,11,81,76,13,780,4,0,0
7307,2016-11-02 14:00:00,22.3368666666667,11,83.1,65,14,840,4,0,0
7308,2016-11-02 15:00:00,26.2133166666667,11,85.8,57,15,900,4,0,0
7309,2016-11-02 16:00:00,31.6318666666667,11,86.4,56,16,960,4,0,0
7310,2016-11-02 17:00:00,36.26975,11,87.4,52,17,1020,4,0,0
7311,2016-11-02 18:00:00,40.486,11,86.7,55,18,1080,4,0,0
7312,2016-11-02 19:00:00,41.0619666666667,11,85.1,62,19,1140,4,0,0
7313,2016-11-02 20:00:00,42.16865,11,83.5,65,20,1200,4,0,0
7314,2016-11-02 21:00:00,41.0485166666667,11,82.4,67,21,1260,4,0,0
7315,2016-11-02 22:00:00,38.6538166666667,11,79.5,70,22,1320,4,0,0
7316,2016-11-02 23:00:00,31.4763666666667,11,78.1,74,23,1380,4,0,0
7317,2016-11-03 00:00:00,23.4207166666667,11,77.2,77,0,0,5,0,0
7318,2016-11-03 01:00:00,19.9064166666667,11,75.7,82,1,60,5,0,0
7319,2016-11-03 02:00:00,18.6791333333333,11,75.7,86,2,120,5,0,0
7320,2016-11-03 03:00:00,21.56415,11,75.7,86,3,180,5,0,0
7321,2016-11-03 04:00:00,19.8095666666667,11,75.7,87,4,240,5,0,0
7322,2016-11-03 05:00:00,18.3296333333333,11,75.7,89,5,300,5,0,0
7323,2016-11-03 06:00:00,17.0862333333333,11,75.6,90,6,360,5,0,0
7324,2016-11-03 07:00:00,18.7837,11,76.3,82,7,420,5,0,0
7325,2016-11-03 08:00:00,14.3642166666667,11,76.6,85,8,480,5,0,0
7326,2016-11-03 09:00:00,15.6392333333333,11,75.2,91,9,540,5,0,0
7327,2016-11-03 10:00:00,20.2159833333333,11,76.8,81,10,600,5,0,0
7328,2016-11-03 11:00:00,28.35085,11,76.6,74,11,660,5,0,0
7329,2016-11-03 12:00:00,24.4039,11,79.3,71,12,720,5,0,0
7330,2016-11-03 13:00:00,15.2089166666667,11,77.2,93,13,780,5,0,0
7331,2016-11-03 14:00:00,16.0422666666667,11,74.5,94,14,840,5,0,0
7332,2016-11-03 15:00:00,20.0674166666667,11,75.4,92,15,900,5,0,0
7333,2016-11-03 16:00:00,21.4,11,75.4,91,16,960,5,0,0
7334,2016-11-03 17:00:00,23.1708,11,70.5,94,17,1020,5,0,0
7335,2016-11-03 18:00:00,24.40495,11,70.9,88,18,1080,5,0,0
7336,2016-11-03 19:00:00,24.5235833333333,11,71.4,86,19,1140,5,0,0
7337,2016-11-03 20:00:00,23.558,11,71.2,91,20,1200,5,0,0
7338,2016-11-03 21:00:00,26.59465,11,70.3,93,21,1260,5,0,0
7339,2016-11-03 22:00:00,23.8582833333333,11,70.9,91,22,1320,5,0,0
7340,2016-11-03 23:00:00,19.8477833333333,11,70.9,91,23,1380,5,0,0
7341,2016-11-04 00:00:00,14.3836166666667,11,71.1,90,0,0,6,0,0
7342,2016-11-04 01:00:00,13.2315833333333,11,70.7,89,1,60,6,0,0
7343,2016-11-04 02:00:00,12.4612666666667,11,71.1,88,2,120,6,0,0
7344,2016-11-04 03:00:00,12.2545,11,70.9,89,3,180,6,0,0
7345,2016-11-04 04:00:00,10.2543666666667,11,70.7,89,4,240,6,0,0
7346,2016-11-04 05:00:00,12.3004666666667,11,70.3,89,5,300,6,0,0
7347,2016-11-04 06:00:00,12.7304166666667,11,70,90,6,360,6,0,0
7348,2016-11-04 07:00:00,15.85935,11,69.8,89,7,420,6,0,0
7349,2016-11-04 08:00:00,12.1396,11,69.8,89,8,480,6,0,0
7350,2016-11-04 09:00:00,14.7344166666667,11,70.3,88,9,540,6,0,0
7351,2016-11-04 10:00:00,13.98865,11,71.1,85,10,600,6,0,0
7352,2016-11-04 11:00:00,13.8360833333333,11,71.6,83,11,660,6,0,0
7353,2016-11-04 12:00:00,13.8237,11,71.8,83,12,720,6,0,0
7354,2016-11-04 13:00:00,15.9262666666667,11,72.1,81,13,780,6,0,0
7355,2016-11-04 14:00:00,16.20605,11,72.5,82,14,840,6,0,0
7356,2016-11-04 15:00:00,16.0489166666667,11,72.3,82,15,900,6,0,0
7357,2016-11-04 16:00:00,25.7736666666667,11,72.3,83,16,960,6,0,0
7358,2016-11-04 17:00:00,24.2436666666667,11,72.5,81,17,1020,6,0,0
7359,2016-11-04 18:00:00,26.52855,11,72.9,80,18,1080,6,0,0
7360,2016-11-04 19:00:00,21.83765,11,72.7,80,19,1140,6,0,0
7361,2016-11-04 20:00:00,20.7997,11,72.1,81,20,1200,6,0,0
7362,2016-11-04 21:00:00,24.0918166666667,11,72,82,21,1260,6,0,0
7363,2016-11-04 22:00:00,26.1951,11,72,82,22,1320,6,0,0
7364,2016-11-04 23:00:00,21.9815,11,71.6,84,23,1380,6,0,0
7365,2016-11-05 00:00:00,18.6312833333333,11,71.2,89,0,0,7,1,0
7366,2016-11-05 01:00:00,14.60025,11,70.7,90,1,60,7,1,0
7367,2016-11-05 02:00:00,16.2371333333333,11,70.2,90,2,120,7,1,0
7368,2016-11-05 03:00:00,16.4737666666667,11,70.2,91,3,180,7,1,0
7369,2016-11-05 04:00:00,14.89715,11,70.2,90,4,240,7,1,0
7370,2016-11-05 05:00:00,13.1594833333333,11,70.2,90,5,300,7,1,0
7371,2016-11-05 06:00:00,11.4340833333333,11,70.2,93,6,360,7,1,0
7372,2016-11-05 07:00:00,14.9511166666667,11,69.8,94,7,420,7,1,0
7373,2016-11-05 08:00:00,16.0292,11,69.6,95,8,480,7,1,0
7374,2016-11-05 09:00:00,17.18345,11,70,95,9,540,7,1,0
7375,2016-11-05 10:00:00,17.7152166666667,11,70.9,93,10,600,7,1,0
7376,2016-11-05 11:00:00,19.92785,11,71.1,91,11,660,7,1,0
7377,2016-11-05 12:00:00,18.8364166666667,11,71.1,91,12,720,7,1,0
7378,2016-11-05 13:00:00,16.9398666666667,11,70.5,92,13,780,7,1,0
7379,2016-11-05 14:00:00,17.1371166666667,11,70.5,91,14,840,7,1,0
7380,2016-11-05 15:00:00,18.41485,11,71.4,85,15,900,7,1,0
7381,2016-11-05 16:00:00,21.4130833333333,11,71.6,82,16,960,7,1,0
7382,2016-11-05 17:00:00,25.0031666666667,11,72.3,79,17,1020,7,1,0
7383,2016-11-05 18:00:00,23.0149333333333,11,71.4,79,18,1080,7,1,0
7384,2016-11-05 19:00:00,22.1538,11,70.3,79,19,1140,7,1,0
7385,2016-11-05 20:00:00,21.3283666666667,11,68.9,82,20,1200,7,1,0
7386,2016-11-05 21:00:00,25.1312166666667,11,67.8,87,21,1260,7,1,0
7387,2016-11-05 22:00:00,28.2342666666667,11,66.2,84,22,1320,7,1,0
7388,2016-11-05 23:00:00,20.6013166666667,11,65.5,87,23,1380,7,1,0
7389,2016-11-06 00:00:00,18.2782,11,65.1,88,0,0,1,1,0
7390,2016-11-06 01:00:00,27.80465,11,64.8,91,1,60,1,1,0
7391,2016-11-06 02:00:00,10.9936166666667,11,64.4,85,2,120,1,1,0
7392,2016-11-06 03:00:00,10.5382833333333,11,64,81,3,180,1,1,0
7393,2016-11-06 04:00:00,12.2195833333333,11,63.5,81,4,240,1,1,0
7394,2016-11-06 05:00:00,10.2372,11,63.1,82,5,300,1,1,0
7395,2016-11-06 06:00:00,11.6839,11,62.4,85,6,360,1,1,0
7396,2016-11-06 07:00:00,14.9514166666667,11,62.4,86,7,420,1,1,0
7397,2016-11-06 08:00:00,16.8400666666667,11,63.5,79,8,480,1,1,0
7398,2016-11-06 09:00:00,17.31345,11,64.9,75,9,540,1,1,0
7399,2016-11-06 10:00:00,20.6206666666667,11,66.6,71,10,600,1,1,0
7400,2016-11-06 11:00:00,20.76675,11,71.1,70,11,660,1,1,0
7401,2016-11-06 12:00:00,18.4213833333333,11,71.6,74,12,720,1,1,0
7402,2016-11-06 13:00:00,23.5579666666667,11,73,75,13,780,1,1,0
